age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
52.0,Private,13.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,148330.0,HS-grad,9.0,Married-,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,181256.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-,1.0
61.0,Private,206029.0,Some-college,10.0,Married-civ,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
46.0,Private,183730.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,167482.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,46416.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,103031.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
57.0,Private,218539.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Local-gov,119177.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,156964.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-,1.0
46.0,Private,207589.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,1.0
38.0,Private,279624.0,Bachel,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70.0,United-States,1.0
48.0,Private,226914.0,Bachelors,13.0,Divorced,Prof-specialty,Not-,White,Female,0.0,0.0,50.0,United-States,1.0
38.0,Private,121895.0,Some,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,252719.0,HS-grad,9.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,178345.0,HS-grad,9.0,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,310322.0,Bachelors,13.0,Married-,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,1.0
44.0,Private,43713.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,148368.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,133840.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Private,184741.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
65.0,Private,286937.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,79818.0,Prof-school,15.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,50.0,United-States,1.0
50.0,Private,262854.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,101323.0,Bachelors,13.0,Married-civ-spouse,Craft,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
40.0,Private,104513.0,Bachelors,13.0,Never-married,Prof-specialty,Not-,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,122292.0,Bachelors,13.0,Married-civ-,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
66.0,Self-emp-not-inc,62353.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,44934.0,Bachelors,13.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,181324.0,HS-grad,9.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
61.0,Private,181662.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
44.0,Private,101763.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,131891.0,Some-college,10.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
58.0,Private,177770.0,HS-grad,9.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,38.0,United-States,1.0
56.0,Private,105885.0,Bachelors,13.0,Married-,Adm-clerical,Husband,White,Male,0.0,0.0,20.0,United-States,1.0
39.0,Private,166941.0,Bachelors,13.0,Married-,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
29.0,Private,144824.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,167482.0,Masters,14.0,Married-civ-spouse,Prof-,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
52.0,Private,205863.0,Bachelors,13.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Federal-gov,108437.0,Bachelors,13.0,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,109834.0,Masters,14.0,Married-civ-spouse,Prof,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
33.0,Private,82625.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
37.0,Private,161225.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,81590.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,166672.0,Masters,14.0,Married-civ,Prof-specialty,Husband,White,Male,15024.0,0.0,40.0,United-States,1.0
48.0,Private,108317.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,139835.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,221586.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
57.0,Private,102878.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
47.0,Private,1083.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
54.0,Private,454197.0,HS-grad,9.0,Widowed,Farming-fishing,Unmarried,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Self-emp-inc,180554.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,118112.0,Some-,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,177740.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,40.0,United-States,1.0
49.0,Private,51680.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,161586.0,HS-,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Federal-gov,199654.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States,1.0
39.0,Private,177550.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,112497.0,Some-college,10.0,Married-civ-spouse,Exec,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
53.0,Private,87890.0,HS-grad,9.0,Married-c,Craft-repair,Husband,White,Male,15024.0,0.0,40.0,United-States,1.0
52.0,Self-emp-not-inc,206941.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
36.0,Private,117668.0,Bachelors,13.0,Married-,Prof-specialty,Husband,White,Male,15024.0,0.0,45.0,United-States,1.0
31.0,Private,121234.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,40.0,United,1.0
44.0,Private,186984.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
61.0,Private,172724.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,123432.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
51.0,Private,14.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,4.0,United-States,1.0
28.0,Private,55848.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,4386.0,0.0,40.0,United-States,1.0
45.0,Private,110247.0,Masters,14.0,Married-civ-spouse,Prof-special,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Private,104593.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
58.0,Private,97748.0,Some-college,10.0,Married-c,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,126731.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United,1.0
35.0,Private,2.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Wife,White,Female,0.0,0.0,99.0,United-States,1.0
30.0,Private,112497.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
38.0,Private,132629.0,Masters,14.0,Married-civ-,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
35.0,Local-gov,184840.0,Masters,14.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
39.0,Private,183310.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United,1.0
45.0,Private,170574.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
50.0,Private,112553.0,Masters,14.0,Never-married,Sales,Not-in-family,White,Female,7688.0,0.0,40.0,United-States,1.0
30.0,Private,211432.0,Doctorate,16.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
57.0,Private,85593.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
32.0,Private,114091.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
38.0,Private,289815.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,171219.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,304947.0,Bachel,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
55.0,Private,111567.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in,White,Female,0.0,0.0,40.0,United-States,1.0
37.0,Private,1098.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,153055.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,258847.0,HS-grad,9.0,Married-c,Transport-moving,Husband,White,Male,7688.0,0.0,40.0,United-States,1.0
32.0,Private,153610.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,111345.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,120781.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
43.0,Private,262871.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,228856.0,HS-grad,9.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,162222.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
36.0,Federal-gov,124972.0,Some-college,10.0,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
57.0,Private,126845.0,Some-college,10.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,144769.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,169834.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United,1.0
51.0,Private,108832.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-,1.0
56.0,Self-emp-inc,81463.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
43.0,Local-gov,146902.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
40.0,Private,233966.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,47315.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
60.0,Private,167726.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United,1.0
45.0,Private,205438.0,HS-grad,9.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,236565.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
27.0,Private,122066.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
36.0,Private,183815.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
60.0,Private,104324.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
54.0,Private,246871.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,173935.0,Masters,14.0,Married-civ-,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
39.0,Private,172463.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,209527.0,Assoc-acdm,12.0,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
58.0,Private,161223.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
34.0,Private,116536.0,HS-grad,9.0,Married-,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,146686.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
27.0,Self-emp-inc,186810.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,43710.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,16.0,United-States,1.0
46.0,Private,246875.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Self-emp-not-inc,119707.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
39.0,Private,281595.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
61.0,Private,116675.0,Bachel,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,181150.0,HS-grad,9.0,Married-,Protective-serv,Husband,White,Male,5178.0,0.0,40.0,United-States,1.0
46.0,Private,140785.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,State-gov,155489.0,Doctorate,16.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
29.0,Private,162875.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,50.0,United-,1.0
39.0,Private,139671.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
61.0,Private,94590.0,Masters,14.0,Married-civ-,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
28.0,Private,203961.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
50.0,Private,100226.0,Some-college,10.0,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
43.0,Private,176955.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Local-gov,128001.0,Bachelors,13.0,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
53.0,Local-gov,310323.0,Masters,14.0,Married-civ,Prof-specialty,Wife,White,Female,0.0,0.0,60.0,United-States,1.0
43.0,Private,19910.0,Bachelors,13.0,Married-civ-spouse,Prof,Unmarried,White,Female,0.0,0.0,60.0,United-States,1.0
33.0,Local-gov,167378.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
63.0,Private,173924.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,State-gov,165933.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,220143.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
32.0,Private,181232.0,Masters,14.0,Married-civ-,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
33.0,Private,27.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,273084.0,Bachelors,13.0,Married-,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,213140.0,Bachelors,13.0,Never-,Sales,Not-in-family,White,Male,4386.0,0.0,45.0,United-States,1.0
31.0,Private,221572.0,Bachelors,13.0,Married,Prof-specialty,Husband,White,Male,7298.0,0.0,40.0,United-States,1.0
51.0,Private,71532.0,HS-grad,9.0,Married-civ,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,352903.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,55.0,United-States,1.0
53.0,Private,137817.0,Masters,14.0,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,136886.0,HS-grad,9.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,State-gov,181719.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
59.0,Private,132250.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
37.0,Private,100533.0,Some,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
51.0,Private,117732.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
46.0,Private,155489.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
39.0,Local-gov,61493.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,167140.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
51.0,Private,213810.0,Bachelors,13.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,306901.0,Bachelors,13.0,Married-,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
44.0,Private,119904.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
54.0,Private,227913.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
51.0,State-gov,158898.0,Bachelors,13.0,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
41.0,Self-emp-inc,123011.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,45.0,United-States,1.0
35.0,Private,310322.0,Masters,14.0,Never-married,Prof-specialty,Not-,White,Male,7298.0,0.0,40.0,United-States,1.0
32.0,Private,289433.0,Masters,14.0,Never-married,Exec-manager,Not-in-family,White,Female,0.0,0.0,45.0,United-States,1.0
52.0,Private,294076.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,10520.0,0.0,40.0,United-States,1.0
53.0,Private,99146.0,HS-grad,9.0,Married-civ-spouse,Transport,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
28.0,Private,158413.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
53.0,Private,346062.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,106908.0,Masters,14.0,Married-civ-,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,54770.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United,1.0
41.0,Private,205813.0,Prof-school,15.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,125742.0,Bachelors,13.0,Married-,Prof-specialty,Husband,White,Male,15024.0,0.0,40.0,United-States,1.0
41.0,Private,210825.0,HS,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,148540.0,HS-grad,9.0,Widowed,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
61.0,Private,171411.0,Assoc-voc,11.0,Married-,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
66.0,Private,343735.0,Assoc-voc,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1.0
53.0,Private,101945.0,Some-college,10.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,232390.0,HS-grad,9.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
32.0,Private,273962.0,HS-grad,9.0,Never-married,Prof-specialty,Not-,White,Female,0.0,0.0,45.0,United-States,1.0
37.0,Private,227958.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,207590.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
45.0,Private,158895.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
